name,state,city,monthlyIncome,internetUsed,dataPackExpense,foodFuelExpensePercent,hasLoan,familyMembers,childrenCount,childrenStatus,cookingTogether,lpgRefillFrequency,earningMembers,dependentMembers,jobType,emergencyFundSource,facedEmergency,assets,hasLand,ownsVehicle,incomeCycle,savings,awareOfGovtScheme,pastLoanDefault,lpgPreference,lpgChallenges,cylinderPreference,score,risk_category
Person_4846,Jharkhand,Ramgarh,3680,no,158,51-75%,no,3,1,not study,yes,>2 months,1,2,migrant-labour,friends,no,tv,no,yes,monthly,4282,yes,yes,LPG,none,5kg,515.3846153846155,Medium Risk
Person_8171,Gujarat,Ahmedabad,9084,yes,184,76-100%,no,4,3,study,yes,>2 months,3,1,daily-wager,friends,no,tv,yes,yes,weekly,4998,no,no,LPG,none,14.2kg,930.7692307692308,Low Risk
Person_6559,Gujarat,Vadodara,7773,yes,67,76-100%,no,4,1,not study,no,1-2 months,1,3,daily-wager,friends,yes,none,yes,yes,weekly,98,yes,yes,LPG,availability,5kg,376.92307692307696,High Risk
Person 85,Maharashtra,Thane,5677,no,100,<25%,no,6,2,working,no,1-2 months,1,3,labourer,none,yes,none,yes,no,daily,0,yes,no,LPG,availability,5kg,446.1538461538462,Medium Risk
Person_9443,Jharkhand,Jamshedpur,11289,yes,53,0-25%,yes,6,1,study,yes,>2 months,3,3,self-employed,savings,no,tv,yes,no,weekly,2086,yes,yes,LPG,none,5kg,446.1538461538462,Medium Risk
Person_7784,Rajasthan,Jaipur,4024,yes,64,0-25%,yes,6,2,not study,no,1-2 months,3,3,self-employed,money-lender,yes,"mobile,tv",no,yes,monthly,1034,yes,yes,LPG,cost,14.2kg,238.46153846153848,High Risk
Person_4618,Bihar,Patna,11690,no,163,76-100%,yes,2,0,study,no,1-2 months,1,1,part-time,family,yes,"mobile,tv",no,yes,daily,1091,yes,no,LPG,none,5kg,446.1538461538462,Medium Risk
Person_6893,Jharkhand,Ranchi,8026,no,102,76-100%,no,6,5,not study,no,1-2 months,5,1,self-employed,family,no,"mobile,fan",no,no,daily,3960,no,no,LPG,cost,5kg,792.3076923076924,Low Risk
Person_3791,Jharkhand,Ramgarh,7753,no,23,26-50%,no,4,1,not study,yes,>2 months,2,2,self-employed,friends,yes,none,no,yes,daily,2303,yes,no,LPG,availability,14.2kg,584.6153846153845,Medium Risk
Person_2416,Bihar,Gaya,5346,yes,129,26-50%,no,3,2,study,yes,<1 month,2,1,migrant-labour,money-lender,no,fan,no,yes,monthly,1654,no,yes,LPG,distance,14.2kg,584.6153846153845,Medium Risk
Person 88,Uttar Pradesh,Kanpur,10407,no,0,<25%,no,6,3,study,yes,5-6 months,1,3,vendor,savings,no,none,no,no,monthly,0,no,yes,LPG,cost,14kg,376.92307692307696,High Risk
Person_8166,Rajasthan,Jaipur,14376,no,63,76-100%,yes,6,4,study,no,<1 month,5,1,self-employed,family,yes,mobile,yes,yes,daily,2994,yes,yes,LPG,none,5kg,446.1538461538462,Medium Risk
Person_9480,Jharkhand,Hazaribagh,11355,yes,129,0-25%,no,2,0,not study,yes,>2 months,1,1,migrant-labour,money-lender,yes,tv,no,no,daily,1834,yes,yes,LPG,none,14.2kg,376.92307692307696,High Risk
Person_4062,Jharkhand,Ramgarh,8075,no,128,51-75%,no,5,4,not study,yes,<1 month,3,2,self-employed,friends,yes,mobile,yes,yes,daily,2694,no,no,LPG,cost,14.2kg,723.0769230769231,Low Risk
Person_9388,Bihar,Gaya,3525,no,147,0-25%,yes,5,2,study,no,1-2 months,1,4,unemployed,money-lender,no,tv,yes,yes,monthly,353,no,no,LPG,none,5kg,446.1538461538462,Medium Risk
Person_8882,Gujarat,Junagadh,12655,yes,128,26-50%,no,3,2,not study,no,1-2 months,1,2,unemployed,money-lender,no,tv,no,no,monthly,3488,no,no,LPG,cost,14.2kg,723.0769230769231,Low Risk
Person_3857,Bihar,Gaya,14942,yes,167,51-75%,no,6,3,not study,yes,>2 months,2,4,migrant-labour,family,no,tv,no,no,weekly,1529,no,no,LPG,availability,5kg,653.8461538461539,Medium Risk
Person_7403,Bihar,Bhagalpur,8611,yes,100,76-100%,yes,2,0,study,yes,>2 months,1,1,self-employed,savings,no,"mobile,tv",no,no,monthly,1909,no,yes,LPG,none,5kg,307.69230769230774,High Risk
Person_2472,Gujarat,Gandhinagar,9337,yes,138,51-75%,no,2,0,study,yes,>2 months,1,1,self-employed,family,yes,none,no,yes,daily,4344,no,yes,LPG,distance,5kg,446.1538461538462,Medium Risk
Person_3412,Bihar,Begusarai,9656,yes,175,26-50%,no,3,1,study,yes,<1 month,1,2,self-employed,money-lender,no,"mobile,fan",yes,yes,monthly,2850,yes,no,LPG,availability,14.2kg,861.5384615384615,Low Risk
Person_4401,Jharkhand,Dhanbad,9671,no,75,0-25%,no,5,4,not study,no,1-2 months,2,3,farmer,friends,yes,mobile,no,yes,monthly,1951,no,no,LPG,distance,5kg,515.3846153846155,Medium Risk
Person 55,Karnataka,Bengaluru,14686,no,50,51-75%,yes,5,3,study,no,5-6 months,3,4,driver,savings,no,none,yes,no,weekly,500,yes,no,LPG,cost,14kg,515.3846153846155,Medium Risk
Person_3768,Jharkhand,Giridih,7730,yes,11,51-75%,yes,6,2,study,yes,1-2 months,1,5,unemployed,savings,yes,fan,no,yes,weekly,4242,yes,yes,LPG,distance,14.2kg,307.69230769230774,High Risk
Person 61,Uttar Pradesh,Kanpur,19996,yes,200,>75%,yes,4,1,study,yes,3-4 months,2,2,security-guard,none,yes,mobile,yes,yes,daily,1000,no,no,LPG,none,14kg,515.3846153846155,Medium Risk
Person_1186,Gujarat,Ahmedabad,11603,no,161,51-75%,no,8,2,study,no,1-2 months,5,3,self-employed,friends,no,mobile,yes,no,monthly,3213,no,no,LPG,none,14.2kg,792.3076923076924,Low Risk
Person_6413,Rajasthan,Udaipur,5706,no,124,51-75%,yes,2,0,study,yes,<1 month,1,1,unemployed,money-lender,no,none,yes,no,daily,511,no,yes,LPG,availability,14.2kg,169.23076923076923,High Risk
Person 96,Uttar Pradesh,Bareilly,17603,yes,50,<25%,no,6,1,working,no,5-6 months,2,4,vendor,savings,no,mobile,yes,no,weekly,500,no,no,LPG,availability,14kg,723.0769230769231,Low Risk
Person_8787,Gujarat,Gandhinagar,14424,yes,55,51-75%,yes,3,2,not study,yes,>2 months,1,2,part-time,savings,no,tv,no,no,monthly,276,yes,no,LPG,none,14.2kg,584.6153846153845,Medium Risk
Person_8475,Gujarat,Jamnagar,3543,yes,79,0-25%,yes,5,3,study,yes,1-2 months,2,3,self-employed,friends,yes,mobile,yes,yes,monthly,1897,no,yes,LPG,none,5kg,169.23076923076923,High Risk
Person_9709,Jharkhand,Hazaribagh,6794,yes,28,51-75%,yes,3,0,not study,yes,>2 months,2,1,unemployed,friends,no,mobile,no,no,daily,1555,no,no,LPG,distance,5kg,584.6153846153845,Medium Risk
Person_1288,Rajasthan,Pali,8503,no,197,76-100%,no,2,1,study,yes,<1 month,1,1,self-employed,friends,no,tv,no,no,weekly,1168,no,no,LPG,none,14.2kg,584.6153846153845,Medium Risk
Person_3198,Jharkhand,Bokaro,14640,yes,63,51-75%,no,5,0,not study,yes,1-2 months,1,4,unemployed,family,yes,tv,no,no,daily,2538,no,yes,LPG,availability,5kg,376.92307692307696,High Risk
Person_4642,Rajasthan,Jodhpur,9459,yes,98,0-25%,yes,4,3,study,yes,>2 months,1,3,self-employed,savings,no,"mobile,tv",no,no,monthly,2888,no,no,LPG,none,14.2kg,584.6153846153845,Medium Risk
Person 29,Uttar Pradesh,Bareilly,17060,yes,50,51-75%,yes,3,0,working,no,5-6 months,2,1,labourer,none,yes,mobile,no,no,weekly,500,yes,no,LPG,availability,14kg,653.8461538461539,Medium Risk
Person_9677,Rajasthan,Jaipur,13555,yes,178,0-25%,yes,3,0,not study,no,1-2 months,1,2,daily-wager,family,yes,tv,yes,yes,monthly,2832,no,no,LPG,none,5kg,515.3846153846155,Medium Risk
Person 92,Karnataka,Belgaum,12327,yes,100,51-75%,no,3,1,study,yes,1-2 months,1,2,vendor,none,no,land,no,no,daily,200,no,no,LPG,availability,14kg,653.8461538461539,Medium Risk
Person_6359,Bihar,Gaya,7016,no,154,0-25%,yes,6,1,study,no,1-2 months,5,1,farmer,family,yes,tv,yes,no,weekly,2599,yes,no,LPG,availability,14.2kg,515.3846153846155,Medium Risk
Person 47,Uttar Pradesh,Kanpur,14815,yes,200,<25%,yes,4,2,working,yes,3-4 months,3,3,cleaner,savings,no,mobile,no,yes,monthly,200,no,yes,LPG,cost,5kg,376.92307692307696,High Risk
Person_8998,Gujarat,Rajkot,3455,no,44,51-75%,no,8,7,not study,yes,<1 month,3,5,part-time,family,yes,"mobile,fan",yes,no,monthly,3975,no,no,LPG,distance,5kg,446.1538461538462,Medium Risk
Person_3720,Rajasthan,Bhilwara,3322,yes,80,51-75%,yes,6,4,study,no,1-2 months,4,2,migrant-labour,family,no,"mobile,fan",yes,no,monthly,2316,no,yes,LPG,none,14.2kg,446.1538461538462,Medium Risk
Person_7292,Bihar,Arrah,8127,yes,32,0-25%,yes,4,3,not study,yes,<1 month,3,1,part-time,family,yes,fan,no,no,daily,1978,no,no,LPG,none,14.2kg,515.3846153846155,Medium Risk
Person_9182,Rajasthan,Alwar,6538,no,160,26-50%,no,6,1,study,no,<1 month,2,4,unemployed,savings,yes,none,yes,yes,weekly,4437,no,no,LPG,distance,5kg,515.3846153846155,Medium Risk
Person 9,Maharashtra,Nagpur,10472,no,0,>75%,no,4,1,working,yes,5-6 months,3,2,daily-wager,family,no,mobile,no,no,monthly,1000,yes,yes,LPG,cost,14kg,584.6153846153845,Medium Risk
Person_6997,Rajasthan,Bhilwara,3820,yes,41,0-25%,yes,5,3,study,no,>2 months,2,3,part-time,friends,no,"mobile,fan",no,yes,monthly,2423,no,yes,LPG,none,14.2kg,376.92307692307696,High Risk
Person_3476,Jharkhand,Jamshedpur,10202,no,102,26-50%,no,4,1,study,no,1-2 months,2,2,daily-wager,money-lender,no,mobile,no,no,monthly,2027,yes,yes,LPG,cost,14.2kg,515.3846153846155,Medium Risk
Person_3832,Bihar,Muzaffarpur,9699,yes,96,26-50%,no,3,0,not study,no,>2 months,2,1,self-employed,savings,yes,"mobile,tv",no,yes,monthly,2929,yes,yes,LPG,cost,5kg,653.8461538461539,Medium Risk
Person_8660,Jharkhand,Giridih,5594,yes,157,26-50%,yes,2,0,study,yes,<1 month,1,1,self-employed,money-lender,no,none,no,yes,weekly,3343,no,no,LPG,cost,5kg,584.6153846153845,Medium Risk
Person_1336,Rajasthan,Ajmer,9050,yes,29,0-25%,yes,2,1,study,yes,<1 month,1,1,part-time,family,yes,fan,yes,yes,daily,933,yes,yes,LPG,distance,5kg,307.69230769230774,High Risk
Person_1888,Bihar,Darbhanga,11751,no,95,26-50%,yes,7,2,not study,yes,>2 months,6,1,migrant-labour,family,yes,none,no,yes,weekly,1894,yes,no,LPG,none,14.2kg,584.6153846153845,Medium Risk
Person_6926,Jharkhand,Ranchi,13152,yes,193,26-50%,no,4,3,not study,yes,<1 month,1,3,migrant-labour,family,no,tv,yes,yes,monthly,920,yes,yes,LPG,cost,14.2kg,584.6153846153845,Medium Risk
Person 59,Uttar Pradesh,Jhansi,15180,no,200,<25%,yes,5,0,study,yes,1-2 months,1,4,security-guard,family,no,land,no,yes,daily,1000,yes,yes,LPG,availability,14kg,446.1538461538462,Medium Risk
Person_8998,Gujarat,Rajkot,3455,no,44,51-75%,no,8,7,not study,yes,<1 month,3,5,part-time,family,yes,"mobile,fan",yes,no,monthly,3975,no,no,LPG,distance,5kg,446.1538461538462,Medium Risk
Person_6868,Rajasthan,Pali,6116,no,63,51-75%,yes,5,2,not study,no,<1 month,3,2,self-employed,friends,yes,fan,no,yes,monthly,2172,no,yes,LPG,none,14.2kg,307.69230769230774,High Risk
Person_7318,Rajasthan,Bikaner,7058,no,7,76-100%,yes,5,0,study,no,<1 month,2,3,self-employed,friends,no,fan,yes,no,daily,4634,no,yes,LPG,cost,5kg,238.46153846153848,High Risk
Person_6587,Jharkhand,Ramgarh,13320,no,51,0-25%,no,8,2,not study,no,1-2 months,6,2,migrant-labour,savings,no,fan,yes,yes,weekly,3871,no,yes,LPG,distance,5kg,653.8461538461539,Medium Risk
Person_8689,Jharkhand,Ramgarh,4674,no,66,26-50%,yes,7,0,not study,yes,>2 months,5,2,migrant-labour,savings,yes,fan,yes,no,daily,4201,no,no,LPG,availability,14.2kg,446.1538461538462,Medium Risk
Person_3155,Bihar,Darbhanga,5454,no,153,0-25%,yes,4,2,study,no,1-2 months,2,2,unemployed,family,no,fan,no,no,daily,504,yes,yes,LPG,none,14.2kg,238.46153846153848,High Risk
Person_3886,Jharkhand,Bokaro,8241,yes,69,26-50%,yes,5,2,study,yes,1-2 months,2,3,self-employed,savings,yes,"mobile,tv",no,yes,weekly,162,yes,yes,LPG,availability,5kg,307.69230769230774,High Risk
Person_6362,Gujarat,Bhavnagar,8926,yes,95,26-50%,yes,2,1,not study,no,<1 month,1,1,daily-wager,savings,yes,mobile,yes,yes,weekly,1587,yes,yes,LPG,availability,5kg,307.69230769230774,High Risk
Person_2857,Jharkhand,Jamshedpur,3065,no,166,76-100%,yes,6,4,study,no,1-2 months,3,3,self-employed,savings,yes,"mobile,tv",yes,no,monthly,805,yes,yes,LPG,none,14.2kg,100.0,High Risk
Person_9878,Bihar,Patna,11522,yes,142,76-100%,yes,4,2,not study,no,1-2 months,3,1,self-employed,money-lender,yes,mobile,yes,yes,daily,3727,yes,yes,LPG,none,5kg,515.3846153846155,Medium Risk
Person 79,Uttar Pradesh,Bareilly,18686,no,0,25-50%,yes,7,4,study,no,1-2 months,3,4,domestic-worker,savings,no,mobile,yes,no,monthly,200,no,yes,LPG,availability,5kg,307.69230769230774,High Risk
Person_8182,Rajasthan,Udaipur,5245,yes,105,26-50%,yes,7,0,study,yes,>2 months,2,5,daily-wager,savings,yes,fan,yes,no,weekly,2599,yes,no,LPG,none,5kg,446.1538461538462,Medium Risk
Person_3558,Gujarat,Ahmedabad,6624,yes,86,51-75%,yes,5,1,not study,yes,>2 months,1,4,part-time,family,yes,"mobile,tv",no,yes,daily,2372,no,no,LPG,availability,14.2kg,446.1538461538462,Medium Risk
Person_1694,Rajasthan,Kota,5354,yes,104,76-100%,yes,4,3,study,no,>2 months,1,3,part-time,savings,no,tv,yes,yes,weekly,2723,yes,no,LPG,availability,5kg,653.8461538461539,Medium Risk
Person 77,Karnataka,Mysuru,13401,yes,0,>75%,yes,6,0,working,yes,3-4 months,3,5,vendor,savings,yes,vehicle,yes,yes,daily,500,yes,yes,LPG,availability,5kg,307.69230769230774,High Risk
Person 93,Uttar Pradesh,Kanpur,18477,yes,100,>75%,yes,6,0,study,no,5-6 months,3,4,cleaner,savings,no,none,no,no,weekly,0,no,no,LPG,availability,5kg,584.6153846153845,Medium Risk
Person_7318,Rajasthan,Bikaner,7058,no,7,76-100%,yes,5,0,study,no,<1 month,2,3,self-employed,friends,no,fan,yes,no,daily,4634,no,yes,LPG,cost,5kg,238.46153846153848,High Risk
Person 53,Karnataka,Bengaluru,11375,no,0,>75%,yes,3,0,working,no,3-4 months,3,1,daily-wager,none,yes,vehicle,no,yes,daily,200,yes,no,LPG,cost,5kg,584.6153846153845,Medium Risk
Person 11,Maharashtra,Pune,17348,no,200,25-50%,no,6,1,working,no,5-6 months,1,5,vendor,none,yes,none,no,yes,weekly,1000,yes,yes,LPG,availability,14kg,446.1538461538462,Medium Risk
Person_2372,Gujarat,Bhavnagar,7126,no,171,76-100%,yes,3,2,study,no,>2 months,1,2,part-time,savings,yes,mobile,yes,yes,daily,573,yes,yes,LPG,availability,5kg,169.23076923076923,High Risk
Person_8482,Jharkhand,Dhanbad,10789,no,114,51-75%,yes,5,3,not study,yes,<1 month,4,1,farmer,friends,yes,fan,no,yes,monthly,4906,no,no,LPG,availability,5kg,584.6153846153845,Medium Risk
Person_5875,Bihar,Bhagalpur,6389,yes,128,26-50%,yes,2,0,study,no,<1 month,1,1,unemployed,savings,no,tv,yes,no,daily,3219,yes,no,LPG,distance,14.2kg,584.6153846153845,Medium Risk
Person_2840,Jharkhand,Dhanbad,14126,yes,162,0-25%,yes,8,2,study,no,<1 month,3,5,self-employed,money-lender,no,none,no,yes,weekly,256,no,yes,LPG,distance,14.2kg,376.92307692307696,High Risk
Person 42,Uttar Pradesh,Jhansi,14049,yes,50,51-75%,yes,7,4,study,no,5-6 months,2,6,domestic-worker,family,no,none,yes,yes,weekly,1000,yes,no,LPG,availability,5kg,653.8461538461539,Medium Risk
Person_7960,Bihar,Gaya,7259,no,22,26-50%,yes,3,1,not study,yes,>2 months,2,1,part-time,savings,no,mobile,yes,yes,monthly,3754,yes,no,LPG,cost,5kg,723.0769230769231,Low Risk
Person_8765,Bihar,Purnia,3562,yes,160,76-100%,no,3,0,study,yes,1-2 months,2,1,unemployed,friends,no,"mobile,tv",yes,no,weekly,3828,yes,no,LPG,cost,5kg,861.5384615384615,Low Risk
Person_5562,Bihar,Bhagalpur,7729,yes,79,51-75%,no,4,0,study,yes,1-2 months,3,1,unemployed,friends,no,none,yes,no,daily,34,yes,no,LPG,availability,14.2kg,792.3076923076924,Low Risk
Person 27,Karnataka,Belgaum,16198,no,50,51-75%,yes,6,2,study,no,5-6 months,3,4,daily-wager,savings,no,land,no,no,weekly,0,no,no,LPG,availability,14kg,515.3846153846155,Medium Risk
Person_7717,Rajasthan,Ajmer,13329,yes,179,26-50%,no,2,0,study,yes,1-2 months,1,1,daily-wager,money-lender,no,"mobile,tv",no,yes,monthly,4153,no,no,LPG,none,14.2kg,792.3076923076924,Low Risk
Person_7070,Rajasthan,Kota,12686,yes,24,51-75%,no,2,1,not study,no,1-2 months,1,1,part-time,money-lender,no,none,yes,yes,monthly,1841,no,no,LPG,distance,5kg,723.0769230769231,Low Risk
Person_9909,Bihar,Darbhanga,5823,yes,127,26-50%,no,5,4,not study,no,<1 month,1,4,migrant-labour,family,no,none,no,no,weekly,1652,no,no,LPG,none,5kg,584.6153846153845,Medium Risk
Person 75,Karnataka,Mangalore,9090,no,100,51-75%,yes,7,0,working,no,5-6 months,3,6,vendor,family,no,mobile,yes,yes,daily,0,no,yes,LPG,none,14kg,307.69230769230774,High Risk
Person_9461,Rajasthan,Kota,10335,no,122,0-25%,yes,3,1,study,yes,<1 month,2,1,migrant-labour,savings,yes,"mobile,fan",no,yes,monthly,2370,yes,yes,LPG,cost,14.2kg,446.1538461538462,Medium Risk
Person 75,Karnataka,Mangalore,9090,no,100,51-75%,yes,7,0,working,no,5-6 months,3,6,vendor,family,no,mobile,yes,yes,daily,0,no,yes,LPG,none,14kg,307.69230769230774,High Risk
Person_2494,Bihar,Arrah,10665,yes,4,0-25%,yes,4,1,not study,no,1-2 months,3,1,daily-wager,friends,yes,"mobile,fan",yes,yes,monthly,4838,yes,yes,LPG,availability,14.2kg,515.3846153846155,Medium Risk
Person_4781,Bihar,Muzaffarpur,14112,no,9,26-50%,yes,3,0,study,yes,>2 months,1,2,self-employed,family,no,"mobile,fan",no,yes,weekly,2907,yes,yes,LPG,distance,5kg,446.1538461538462,Medium Risk
Person 66,Karnataka,Mangalore,16866,yes,50,51-75%,no,7,3,working,yes,1-2 months,3,6,daily-wager,savings,yes,none,no,no,weekly,0,no,no,LPG,none,14kg,584.6153846153845,Medium Risk
Person_8809,Jharkhand,Ramgarh,9145,no,172,76-100%,yes,8,0,not study,no,>2 months,6,2,self-employed,money-lender,no,fan,yes,no,weekly,4426,no,yes,LPG,distance,5kg,446.1538461538462,Medium Risk
Person 33,Karnataka,Belgaum,7888,yes,50,25-50%,yes,4,2,study,no,3-4 months,2,1,daily-wager,none,yes,vehicle,no,yes,daily,1000,yes,no,LPG,cost,5kg,584.6153846153845,Medium Risk
Person 48,Maharashtra,Nagpur,19661,no,200,51-75%,no,7,1,working,no,5-6 months,2,5,security-guard,family,yes,mobile,no,no,daily,500,no,yes,LPG,cost,14kg,307.69230769230774,High Risk
Person 42,Karnataka,Belgaum,4204,yes,200,51-75%,no,8,3,working,yes,1-2 months,1,5,daily-wager,none,no,mobile,no,no,monthly,0,yes,yes,LPG,none,14kg,446.1538461538462,Medium Risk
Person 46,Uttar Pradesh,Bareilly,14370,yes,50,<25%,yes,5,3,working,yes,3-4 months,1,3,daily-wager,none,yes,land,no,no,monthly,200,no,yes,LPG,cost,5kg,169.23076923076923,High Risk
Person 9,Uttar Pradesh,Kanpur,12953,no,200,>75%,yes,8,3,study,yes,1-2 months,3,5,labourer,none,no,none,yes,no,monthly,500,no,no,LPG,cost,14kg,446.1538461538462,Medium Risk
Person_8906,Rajasthan,Bikaner,3591,no,174,0-25%,yes,5,1,not study,yes,>2 months,1,4,self-employed,money-lender,no,tv,yes,yes,daily,959,yes,yes,LPG,cost,14.2kg,307.69230769230774,High Risk
Person 77,Karnataka,Mysuru,13401,yes,0,>75%,yes,6,0,working,yes,3-4 months,3,5,vendor,savings,yes,vehicle,yes,yes,daily,500,yes,yes,LPG,availability,5kg,307.69230769230774,High Risk
Person_6172,Jharkhand,Dhanbad,13423,yes,108,51-75%,no,7,6,not study,yes,>2 months,5,2,part-time,family,yes,fan,no,yes,weekly,3416,no,yes,LPG,availability,14.2kg,584.6153846153845,Medium Risk
Person_1819,Rajasthan,Jodhpur,4502,no,130,26-50%,no,4,2,not study,yes,<1 month,1,3,migrant-labour,savings,no,"mobile,fan",no,no,monthly,1367,no,yes,LPG,availability,5kg,307.69230769230774,High Risk
Person 58,Karnataka,Mangalore,4803,no,100,25-50%,no,3,0,study,no,5-6 months,2,2,labourer,savings,no,vehicle,no,yes,weekly,0,yes,no,LPG,cost,14kg,653.8461538461539,Medium Risk
Person_1186,Gujarat,Ahmedabad,11603,no,161,51-75%,no,8,2,study,no,1-2 months,5,3,self-employed,friends,no,mobile,yes,no,monthly,3213,no,no,LPG,none,14.2kg,792.3076923076924,Low Risk
Person 62,Uttar Pradesh,Kanpur,19599,yes,50,25-50%,no,5,3,study,no,1-2 months,1,2,driver,family,no,land,no,no,monthly,200,yes,no,LPG,none,14kg,792.3076923076924,Low Risk
Person_3791,Jharkhand,Ramgarh,7753,no,23,26-50%,no,4,1,not study,yes,>2 months,2,2,self-employed,friends,yes,none,no,yes,daily,2303,yes,no,LPG,availability,14.2kg,584.6153846153845,Medium Risk
Person 76,Uttar Pradesh,Gorakhpur,4527,yes,100,51-75%,yes,5,1,study,yes,5-6 months,2,3,security-guard,savings,no,none,no,yes,monthly,1000,no,no,LPG,availability,14kg,515.3846153846155,Medium Risk
Person_1208,Jharkhand,Deoghar,13331,no,110,0-25%,yes,7,1,study,yes,>2 months,3,4,daily-wager,money-lender,no,"mobile,tv",yes,no,daily,653,no,yes,LPG,none,14.2kg,238.46153846153848,High Risk
Person_9858,Rajasthan,Jodhpur,9091,yes,58,51-75%,yes,2,0,study,no,<1 month,1,1,self-employed,savings,no,fan,no,no,daily,1666,yes,yes,LPG,distance,5kg,376.92307692307696,High Risk
Person_9809,Gujarat,Gandhinagar,7704,yes,131,51-75%,yes,7,6,not study,yes,1-2 months,4,3,self-employed,savings,yes,fan,no,no,weekly,2742,yes,no,LPG,availability,5kg,584.6153846153845,Medium Risk
Person_2166,Rajasthan,Udaipur,12929,yes,82,0-25%,yes,5,2,not study,yes,<1 month,4,1,part-time,family,yes,"mobile,fan",yes,no,monthly,1926,yes,yes,LPG,distance,5kg,376.92307692307696,High Risk
Person_9334,Bihar,Patna,10696,no,42,76-100%,yes,7,6,study,yes,1-2 months,3,4,daily-wager,friends,yes,fan,no,no,weekly,3715,no,yes,LPG,availability,5kg,169.23076923076923,High Risk
Person_1289,Gujarat,Ahmedabad,11473,yes,12,76-100%,yes,2,0,not study,yes,<1 month,1,1,unemployed,savings,no,mobile,yes,no,daily,4931,no,yes,LPG,cost,14.2kg,376.92307692307696,High Risk
Person_9182,Rajasthan,Alwar,6538,no,160,26-50%,no,6,1,study,no,<1 month,2,4,unemployed,savings,yes,none,yes,yes,weekly,4437,no,no,LPG,distance,5kg,515.3846153846155,Medium Risk
Person_2299,Gujarat,Junagadh,11669,no,59,26-50%,no,2,0,not study,no,>2 months,1,1,unemployed,family,no,"mobile,tv",yes,yes,daily,4130,no,yes,LPG,cost,5kg,515.3846153846155,Medium Risk
Person_2617,Bihar,Begusarai,3004,yes,175,26-50%,yes,6,4,not study,yes,<1 month,3,3,farmer,money-lender,yes,"mobile,tv",yes,no,daily,3212,no,no,LPG,distance,14.2kg,376.92307692307696,High Risk
Person 58,Uttar Pradesh,Jhansi,17423,no,200,25-50%,yes,7,3,study,no,5-6 months,1,6,domestic-worker,savings,no,vehicle,no,yes,weekly,0,yes,no,LPG,none,14kg,653.8461538461539,Medium Risk
Person 62,Karnataka,Hubli,12151,no,100,>75%,no,5,1,study,yes,5-6 months,1,2,security-guard,none,no,land,no,no,weekly,500,yes,no,LPG,cost,14kg,653.8461538461539,Medium Risk
Person_9861,Jharkhand,Giridih,8451,no,31,76-100%,yes,8,2,not study,no,<1 month,3,5,part-time,money-lender,yes,"mobile,fan",yes,no,weekly,3440,no,no,LPG,cost,14.2kg,376.92307692307696,High Risk
Person_5283,Bihar,Arrah,9228,no,117,76-100%,yes,4,0,not study,no,<1 month,3,1,migrant-labour,family,yes,mobile,no,no,monthly,3573,yes,yes,LPG,availability,14.2kg,376.92307692307696,High Risk
Person 49,Uttar Pradesh,Kanpur,13395,no,50,51-75%,yes,7,4,working,no,5-6 months,1,5,daily-wager,family,no,none,no,no,monthly,200,no,no,LPG,none,14kg,446.1538461538462,Medium Risk
Person_5562,Bihar,Bhagalpur,7729,yes,79,51-75%,no,4,0,study,yes,1-2 months,3,1,unemployed,friends,no,none,yes,no,daily,34,yes,no,LPG,availability,14.2kg,792.3076923076924,Low Risk
Person_9942,Bihar,Patna,7288,no,32,76-100%,yes,4,3,not study,yes,1-2 months,2,2,farmer,family,no,tv,yes,no,daily,1522,yes,yes,LPG,none,5kg,238.46153846153848,High Risk
Person_3860,Rajasthan,Ajmer,10375,yes,176,26-50%,no,8,2,not study,yes,>2 months,7,1,migrant-labour,friends,no,fan,yes,no,monthly,1625,yes,no,LPG,cost,5kg,861.5384615384615,Low Risk
